rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,weighted_accuracy
3690.60000000149,,directmemory_phase5,1237291,,,,,,,,object_08a.png,,,51,,,1,,object_01a.png,object_12c.png,object_13c.png,object_13c.png,,0.4657534246575342,1
4077.7999999970198,,directmemory_phase5,1241371,,,,,,,,object_04c.png,,,51,,,0,,object_05a.png,object_04b.png,object_13c.png,object_05a.png,,0.4594594594594595,0
5703.300000000745,,directmemory_phase5,1247076,,,,,,,,object_07c.png,,,49,,,0,,object_15a.png,object_05a.png,object_07a.png,object_07a.png,,0.4533333333333333,0
null,,thebreak,1247180,,,,,,,,<p></p>,,,null,,,,,,,,,,,
2237.10000000149,,intro_0,1249418,,,,,,,,instruct,,,32,,,,,,,,,,,
null,,learn_phase(without_color)6,1252924,,,,,,,,black_plus_sign,,,null,object_05a.png,object_04c.png,,,,,,,,,
null,,black_cross(without_color)6,1253650,,,,,,,,blue,,,null,object_05a.png,object_04c.png,,,,,,,,,
null,,rt_plussign_withcolor6,1254154,,,,,,,,blue,,,null,object_05a.png,object_04c.png,,,,,,,,,
1116.1000000014901,,rt_thecrossant_black6,1255441,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,
null,,color_black6,1255546,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)6,1259049,,,,,,,,black_plus_sign,,,null,object_11c.png,object_09a.png,,,,,,,,,
null,,black_cross(without_color)6,1259538,,,,,,,,blue,,,null,object_11c.png,object_09a.png,,,,,,,,,
null,,rt_plussign_withcolor6,1260040,,,,,,,,blue,,,null,object_11c.png,object_09a.png,,,,,,,,,
null,,rt_thecrossant_black6,1261561,,,,,,,,black_plus_sign,,,null,,,,,,,,,,1,
null,,warning_page,1266568,,,,,,,,warning,,,null,,,,,,,,,,,
null,,color_black6,1266670,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)6,1270179,,,,,,,,black_plus_sign,,,null,object_09c.png,object_12b.png,,,,,,,,,
null,,black_cross(without_color)6,1271119,,,,,,,,blue,,,null,object_09c.png,object_12b.png,,,,,,,,,
null,,rt_plussign_withcolor6,1271622,,,,,,,,blue,,,null,object_09c.png,object_12b.png,,,,,,,,,
736.2000000029802,,rt_thecrossant_black6,1272698,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,
null,,color_black6,1272801,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)6,1276308,,,,,,,,black_plus_sign,,,null,object_01a.png,object_03a.png,,,,,,,,,
null,,black_cross(without_color)6,1277237,,,,,,,,blue,,,null,object_01a.png,object_03a.png,,,,,,,,,
null,,rt_plussign_withcolor6,1277739,,,,,,,,blue,,,null,object_01a.png,object_03a.png,,,,,,,,,
1218.4000000022352,,rt_thecrossant_black6,1278828,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,
null,,color_black6,1278931,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)6,1282439,,,,,,,,black_plus_sign,,,null,object_12c.png,object_04a.png,,,,,,,,,
null,,black_cross(without_color)6,1282904,,,,,,,,green,,,null,object_12c.png,object_04a.png,,,,,,,,,
null,,rt_plussign_withcolor6,1283409,,,,,,,,green,,,null,object_12c.png,object_04a.png,,,,,,,,,
1382.7999999970198,,rt_thecrossant_black6,1284961,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,
null,,color_black6,1285065,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)6,1288574,,,,,,,,black_plus_sign,,,null,object_04b.png,object_08b.png,,,,,,,,,
null,,black_cross(without_color)6,1289405,,,,,,,,blue,,,null,object_04b.png,object_08b.png,,,,,,,,,
null,,rt_plussign_withcolor6,1289907,,,,,,,,blue,,,null,object_04b.png,object_08b.png,,,,,,,,,
719.5,,rt_thecrossant_black6,1291087,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,
null,,color_black6,1291191,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)6,1294699,,,,,,,,black_plus_sign,,,null,object_15c.png,object_14b.png,,,,,,,,,
null,,black_cross(without_color)6,1295519,,,,,,,,blue,,,null,object_15c.png,object_14b.png,,,,,,,,,
null,,rt_plussign_withcolor6,1296024,,,,,,,,blue,,,null,object_15c.png,object_14b.png,,,,,,,,,
1137.699999999255,,rt_thecrossant_black6,1297218,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,
null,,color_black6,1297321,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)6,1300831,,,,,,,,black_plus_sign,,,null,object_07b.png,object_11b.png,,,,,,,,,
null,,black_cross(without_color)6,1301584,,,,,,,,blue,,,null,object_07b.png,object_11b.png,,,,,,,,,
null,,rt_plussign_withcolor6,1302087,,,,,,,,blue,,,null,object_07b.png,object_11b.png,,,,,,,,,
1093.199999999255,,rt_thecrossant_black6,1303350,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,
null,,color_black6,1303453,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)6,1306960,,,,,,,,black_plus_sign,,,null,object_07a.png,object_07c.png,,,,,,,,,
null,,black_cross(without_color)6,1307368,,,,,,,,blue,,,null,object_07a.png,object_07c.png,,,,,,,,,
null,,rt_plussign_withcolor6,1307872,,,,,,,,blue,,,null,object_07a.png,object_07c.png,,,,,,,,,
965.1000000014901,,rt_thecrossant_black6,1309479,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,
null,,color_black6,1309583,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)6,1313091,,,,,,,,black_plus_sign,,,null,object_13c.png,object_08a.png,,,,,,,,,
null,,black_cross(without_color)6,1313578,,,,,,,,green,,,null,object_13c.png,object_08a.png,,,,,,,,,
null,,rt_plussign_withcolor6,1314082,,,,,,,,green,,,null,object_13c.png,object_08a.png,,,,,,,,,
983.5,,rt_thecrossant_black6,1315610,,,,,,,,black_plus_sign,,,49,,,0,,,,,,,0.8888888888888888,
null,,warning_page,1320616,,,,,,,,warning,,,null,,,,,,,,,,,
null,,color_black6,1320718,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)6,1324223,,,,,,,,black_plus_sign,,,null,object_10a.png,object_02b.png,,,,,,,,,
null,,black_cross(without_color)6,1324898,,,,,,,,blue,,,null,object_10a.png,object_02b.png,,,,,,,,,
null,,rt_plussign_withcolor6,1325401,,,,,,,,blue,,,null,object_10a.png,object_02b.png,,,,,,,,,
758.1999999992549,,rt_thecrossant_black6,1326739,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,0.9,
null,,color_black6,1326844,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)6,1330351,,,,,,,,black_plus_sign,,,null,object_15a.png,object_03b.png,,,,,,,,,
null,,black_cross(without_color)6,1331407,,,,,,,,blue,,,null,object_15a.png,object_03b.png,,,,,,,,,
null,,rt_plussign_withcolor6,1331921,,,,,,,,blue,,,null,object_15a.png,object_03b.png,,,,,,,,,
952.1999999992549,,rt_thecrossant_black6,1332878,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,0.9090909090909091,
null,,color_black6,1332981,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)6,1336487,,,,,,,,black_plus_sign,,,null,object_05c.png,object_10b.png,,,,,,,,,
null,,black_cross(without_color)6,1337340,,,,,,,,green,,,null,object_05c.png,object_10b.png,,,,,,,,,
null,,rt_plussign_withcolor6,1337842,,,,,,,,green,,,null,object_05c.png,object_10b.png,,,,,,,,,
1467.2000000029802,,rt_thecrossant_black6,1339002,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.9166666666666666,
null,,color_black6,1339105,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)6,1342611,,,,,,,,black_plus_sign,,,null,object_14a.png,object_06a.png,,,,,,,,,
null,,black_cross(without_color)6,1343056,,,,,,,,green,,,null,object_14a.png,object_06a.png,,,,,,,,,
null,,rt_plussign_withcolor6,1343561,,,,,,,,green,,,null,object_14a.png,object_06a.png,,,,,,,,,
1244.800000000745,,rt_thecrossant_black6,1345131,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,0.9230769230769231,
null,,color_black6,1345235,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)6,1348739,,,,,,,,black_plus_sign,,,null,object_01b.png,object_12a.png,,,,,,,,,
null,,black_cross(without_color)6,1349512,,,,,,,,green,,,null,object_01b.png,object_12a.png,,,,,,,,,
null,,rt_plussign_withcolor6,1350016,,,,,,,,green,,,null,object_01b.png,object_12a.png,,,,,,,,,
null,,rt_thecrossant_black6,1351256,,,,,,,,black_plus_sign,,,null,,,,,,,,,,0.9230769230769231,
null,,warning_page,1356264,,,,,,,,warning,,,null,,,,,,,,,,,
null,,color_black6,1356366,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,thebreak,1356469,,,,,,,,<p></p>,,,null,,,,,,,,,,,
1768,,intro_0,1358238,,,,,,,,instruct,,,32,,,,,,,,,,,
3981,,directmemory_phase6,1362221,,,,,,,,object_06a.png,,,51,,,0,,object_12c.png,object_14a.png,object_13c.png,object_14a.png,,0.4473684210526316,0
4003.400000002235,,directmemory_phase6,1366228,,,,,,,,object_12a.png,,,49,,,1,,object_01b.png,object_13c.png,object_10a.png,object_01b.png,,0.45454545454545453,1
7795.199999999255,,directmemory_phase6,1374026,,,,,,,,object_12b.png,,,49,,,0,,object_12c.png,object_15a.png,object_09c.png,object_09c.png,,0.44871794871794873,0
4470.5,,directmemory_phase6,1378499,,,,,,,,object_08a.png,,,51,,,1,,object_15c.png,object_11c.png,object_13c.png,object_13c.png,,0.45569620253164556,1
6572.10000000149,,directmemory_phase6,1385074,,,,,,,,object_04c.png,,,51,,,1,,object_15c.png,object_09c.png,object_05a.png,object_05a.png,,0.4625,1
2652.300000000745,,directmemory_phase6,1387728,,,,,,,,object_03b.png,,,50,,,0,,object_09c.png,object_05c.png,object_15a.png,object_15a.png,,0.4567901234567901,0
3584.800000000745,,directmemory_phase6,1391315,,,,,,,,object_04a.png,,,50,,,0,,object_12c.png,object_15a.png,object_10a.png,object_12c.png,,0.45121951219512196,0
5531.400000002235,,directmemory_phase6,1396848,,,,,,,,object_02b.png,,,49,,,1,,object_10a.png,object_13c.png,object_15a.png,object_10a.png,,0.4578313253012048,1
3254.599999997765,,directmemory_phase6,1400106,,,,,,,,object_11b.png,,,50,,,0,,object_11c.png,object_10a.png,object_07b.png,object_07b.png,,0.4523809523809524,0
4137.60000000149,,directmemory_phase6,1404246,,,,,,,,object_10b.png,,,50,,,0,,object_05a.png,object_12c.png,object_05c.png,object_05c.png,,0.4470588235294118,0
4560.800000000745,,directmemory_phase6,1408809,,,,,,,,object_09a.png,,,51,,,1,,object_09c.png,object_05c.png,object_11c.png,object_11c.png,,0.45348837209302323,1
6315.5,,directmemory_phase6,1415128,,,,,,,,object_14b.png,,,51,,,1,,object_12c.png,object_15a.png,object_15c.png,object_15c.png,,0.45977011494252873,1
6371.5,,directmemory_phase6,1421502,,,,,,,,object_08b.png,,,51,,,1,,object_01a.png,object_09c.png,object_04b.png,object_04b.png,,0.4659090909090909,1
2770.39999999851,,directmemory_phase6,1424275,,,,,,,,object_03a.png,,,50,,,0,,object_01a.png,object_13c.png,object_05a.png,object_01a.png,,0.4606741573033708,0
3403.300000000745,,directmemory_phase6,1427682,,,,,,,,object_07c.png,,,49,,,1,,object_07a.png,object_09c.png,object_07b.png,object_07a.png,,0.4666666666666667,1
null,,thebreak,1427785,,,,,,,,<p></p>,,,null,,,,,,,,,,,
1876.300000000745,,intro_0,1429663,,,,,,,,instruct,,,32,,,,,,,,,,,
null,,learn_phase(without_color)7,1433165,,,,,,,,black_plus_sign,,,null,object_01a.png,object_03a.png,,,,,,,,,
null,,black_cross(without_color)7,1434057,,,,,,,,green,,,null,object_01a.png,object_03a.png,,,,,,,,,
null,,rt_plussign_withcolor7,1434563,,,,,,,,green,,,null,object_01a.png,object_03a.png,,,,,,,,,
1513.300000000745,,rt_thecrossant_black7,1435687,,,,,,,,black_plus_sign,,,50,,,1,,,,,,,1,
null,,color_black7,1435791,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)7,1439296,,,,,,,,black_plus_sign,,,null,object_15a.png,object_03b.png,,,,,,,,,
null,,black_cross(without_color)7,1440156,,,,,,,,blue,,,null,object_15a.png,object_03b.png,,,,,,,,,
null,,rt_plussign_withcolor7,1440661,,,,,,,,blue,,,null,object_15a.png,object_03b.png,,,,,,,,,
1619.800000000745,,rt_thecrossant_black7,1441817,,,,,,,,black_plus_sign,,,49,,,1,,,,,,,1,
null,,color_black7,1441921,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,learn_phase(without_color)7,1445427,,,,,,,,black_plus_sign,,,null,object_14a.png,object_06a.png,,,,,,,,,
null,,black_cross(without_color)7,1446522,,,,,,,,green,,,null,object_14a.png,object_06a.png,,,,,,,,,
null,,rt_plussign_withcolor7,1447026,,,,,,,,green,,,null,object_14a.png,object_06a.png,,,,,,,,,
null,,rt_thecrossant_black7,1447947,,,,,,,,black_plus_sign,,,null,,,,,,,,,,1,
