triadNr,isCorrect,RT,trialtype,testtype,partid,age
11,1,2156.900000095367,test4,inter,66ddf87fcc5c581ffea00c28,old
12,1,2727.900000095367,test4,inter,66ddf87fcc5c581ffea00c28,old
7,1,1930.6999999284744,test4,inter,66ddf87fcc5c581ffea00c28,old
1,1,3288.6999999284744,test4,inter,66ddf87fcc5c581ffea00c28,old
0,0,2720.1999999284744,test4,inter,66ddf87fcc5c581ffea00c28,old
13,1,1419.7999999523165,test4,inter,66ddf87fcc5c581ffea00c28,old
7,1,2005.899999976158,test4,inter,66ddf87fcc5c581ffea00c28,old
8,1,1920.899999976158,test4,inter,66ddf87fcc5c581ffea00c28,old
3,1,1950.5,test4,inter,66ddf87fcc5c581ffea00c28,old
2,0,2096.0,test4,inter,66ddf87fcc5c581ffea00c28,old
5,1,1761.399999976158,test4,inter,66ddf87fcc5c581ffea00c28,old
0,1,1995.600000023842,test4,inter,66ddf87fcc5c581ffea00c28,old
14,1,1681.0,test4,inter,66ddf87fcc5c581ffea00c28,old
10,0,1863.5,test4,inter,66ddf87fcc5c581ffea00c28,old
6,1,2005.7000000476835,test4,inter,66ddf87fcc5c581ffea00c28,old
14,0,2868.100000023842,test4,inter,66ddf87fcc5c581ffea00c28,old
9,1,1205.0,test4,inter,66ddf87fcc5c581ffea00c28,old
12,1,1521.7000000476835,test4,inter,66ddf87fcc5c581ffea00c28,old
4,1,2425.100000023842,test4,inter,66ddf87fcc5c581ffea00c28,old
4,1,3544.7000000476837,part2,inter,66ddf87fcc5c581ffea00c28,old
10,1,3787.5,part2,inter,66ddf87fcc5c581ffea00c28,old
13,1,3347.3000000715256,part2,inter,66ddf87fcc5c581ffea00c28,old
6,1,3924.0,part2,inter,66ddf87fcc5c581ffea00c28,old
11,0,3380.3000000715256,part2,inter,66ddf87fcc5c581ffea00c28,old
12,1,3497.0,part2,inter,66ddf87fcc5c581ffea00c28,old
8,0,2788.7000000476837,part2,inter,66ddf87fcc5c581ffea00c28,old
5,1,3833.899999976158,part2,inter,66ddf87fcc5c581ffea00c28,old
1,0,3194.7999999523163,part2,inter,66ddf87fcc5c581ffea00c28,old
2,1,3117.5,part2,inter,66ddf87fcc5c581ffea00c28,old
14,0,3955.400000095367,part2,inter,66ddf87fcc5c581ffea00c28,old
3,0,2363.7000000476837,part2,inter,66ddf87fcc5c581ffea00c28,old
9,1,3526.0,part2,inter,66ddf87fcc5c581ffea00c28,old
7,0,2485.600000023842,part2,inter,66ddf87fcc5c581ffea00c28,old
0,1,4371.600000023842,part2,inter,66ddf87fcc5c581ffea00c28,old
