rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy
null,,black_cross(without_color)1,876640,,,,blue,,,null,object_08a.png,object_09c.png,,,,,,,,,,
null,,rt_plussign_withcolor1,877142,,,,blue,,,null,object_08a.png,object_09c.png,,,,,,,,,,
null,,rt_thecrossant_black1,878293,,,,black_plus_sign,,,null,,,,,,,,,,NaN,,
null,,warning_page,883296,,,,warning,,,null,,,,,,,,,,,,
null,,color_black1,883398,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,886902,,,,black_plus_sign,,,null,object_14c.png,object_03c.png,,,,,,,,,,
null,,black_cross(without_color)1,887428,,,,green,,,null,object_14c.png,object_03c.png,,,,,,,,,,
null,,rt_plussign_withcolor1,887931,,,,green,,,null,object_14c.png,object_03c.png,,,,,,,,,,
1213.8999999761581,,rt_thecrossant_black1,889411,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black1,889515,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,893019,,,,black_plus_sign,,,null,object_08b.png,object_05c.png,,,,,,,,,,
null,,black_cross(without_color)1,893804,,,,green,,,null,object_08b.png,object_05c.png,,,,,,,,,,
null,,rt_plussign_withcolor1,894307,,,,green,,,null,object_08b.png,object_05c.png,,,,,,,,,,
745.3999999761581,,rt_thecrossant_black1,895527,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black1,895631,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,899135,,,,black_plus_sign,,,null,object_01c.png,object_09b.png,,,,,,,,,,
null,,black_cross(without_color)1,899795,,,,blue,,,null,object_01c.png,object_09b.png,,,,,,,,,,
null,,rt_plussign_withcolor1,900297,,,,blue,,,null,object_01c.png,object_09b.png,,,,,,,,,,
1028.5999999642372,,rt_thecrossant_black1,901654,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black1,901763,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,905267,,,,black_plus_sign,,,null,object_11a.png,object_12a.png,,,,,,,,,,
null,,black_cross(without_color)1,905895,,,,blue,,,null,object_11a.png,object_12a.png,,,,,,,,,,
null,,rt_plussign_withcolor1,906398,,,,blue,,,null,object_11a.png,object_12a.png,,,,,,,,,,
945.3000000119209,,rt_thecrossant_black1,907776,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black1,907879,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,911383,,,,black_plus_sign,,,null,object_02c.png,object_12c.png,,,,,,,,,,
null,,black_cross(without_color)1,911951,,,,blue,,,null,object_02c.png,object_12c.png,,,,,,,,,,
null,,rt_plussign_withcolor1,912454,,,,blue,,,null,object_02c.png,object_12c.png,,,,,,,,,,
980.8999999761581,,rt_thecrossant_black1,913893,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black1,913996,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,917501,,,,black_plus_sign,,,null,object_02b.png,object_04a.png,,,,,,,,,,
null,,black_cross(without_color)1,917908,,,,blue,,,null,object_02b.png,object_04a.png,,,,,,,,,,
null,,rt_plussign_withcolor1,918411,,,,blue,,,null,object_02b.png,object_04a.png,,,,,,,,,,
927.5,,rt_thecrossant_black1,920011,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black1,920115,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,923619,,,,black_plus_sign,,,null,object_14b.png,object_05a.png,,,,,,,,,,
null,,black_cross(without_color)1,924399,,,,blue,,,null,object_14b.png,object_05a.png,,,,,,,,,,
null,,rt_plussign_withcolor1,924901,,,,blue,,,null,object_14b.png,object_05a.png,,,,,,,,,,
513.8000000119209,,rt_thecrossant_black1,926128,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black1,926232,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,929735,,,,black_plus_sign,,,null,object_10b.png,object_15b.png,,,,,,,,,,
null,,black_cross(without_color)1,930746,,,,blue,,,null,object_10b.png,object_15b.png,,,,,,,,,,
412.2000000476837,,rt_plussign_withcolor1,931249,,,,blue,,,49,object_10b.png,object_15b.png,,,,,,,,,,
null,,rt_thecrossant_black1,932245,,,,black_plus_sign,,,null,,,1,,,,,,,1,,
null,,color_black1,932357,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,935867,,,,black_plus_sign,,,null,object_04b.png,object_13b.png,,,,,,,,,,
null,,black_cross(without_color)1,936437,,,,blue,,,null,object_04b.png,object_13b.png,,,,,,,,,,
null,,rt_plussign_withcolor1,936939,,,,blue,,,null,object_04b.png,object_13b.png,,,,,,,,,,
1166.699999988079,,rt_thecrossant_black1,938375,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black1,938478,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,941982,,,,black_plus_sign,,,null,object_06b.png,object_01b.png,,,,,,,,,,
null,,black_cross(without_color)1,942499,,,,green,,,null,object_06b.png,object_01b.png,,,,,,,,,,
null,,rt_plussign_withcolor1,943001,,,,green,,,null,object_06b.png,object_01b.png,,,,,,,,,,
768.0999999642372,,rt_thecrossant_black1,944491,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black1,944594,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,948098,,,,black_plus_sign,,,null,object_07a.png,object_05b.png,,,,,,,,,,
null,,black_cross(without_color)1,948617,,,,green,,,null,object_07a.png,object_05b.png,,,,,,,,,,
