rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy
5589.799999952316,,directmemory_phase3,2112394,,,,object_01b.png,,,50,,,1,,object_14c.png,object_12b.png,object_10c.png,object_12b.png,,0.8888888888888888,,1
null,,thebreak,2112504,,,,<p></p>,,,null,,,,,,,,,,,,
8055.099999904633,,intro_0,2120560,,,,instruct,,,32,,,,,,,,,,,,
null,,learn_phase(without_color)4,2124061,,,,black_plus_sign,,,null,object_13a.png,object_14c.png,,,,,,,,,,
null,,black_cross(without_color)4,2124604,,,,blue,,,null,object_13a.png,object_14c.png,,,,,,,,,,
null,,rt_plussign_withcolor4,2125111,,,,blue,,,null,object_13a.png,object_14c.png,,,,,,,,,,
null,,rt_thecrossant_black4,2126580,,,,black_plus_sign,,,null,,,,,,,,,,NaN,,
null,,warning_page,2131589,,,,warning,,,null,,,,,,,,,,,,
null,,color_black4,2131696,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,2135212,,,,black_plus_sign,,,null,object_05a.png,object_09a.png,,,,,,,,,,
null,,black_cross(without_color)4,2136114,,,,green,,,null,object_05a.png,object_09a.png,,,,,,,,,,
null,,rt_plussign_withcolor4,2136630,,,,green,,,null,object_05a.png,object_09a.png,,,,,,,,,,
1050.2999999523163,,rt_thecrossant_black4,2137745,,,,black_plus_sign,,,49,,,0,,,,,,,0,,
null,,warning_page,2142754,,,,warning,,,null,,,,,,,,,,,,
null,,color_black4,2142856,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,2146372,,,,black_plus_sign,,,null,object_11c.png,object_11a.png,,,,,,,,,,
null,,black_cross(without_color)4,2146863,,,,green,,,null,object_11c.png,object_11a.png,,,,,,,,,,
null,,rt_plussign_withcolor4,2147372,,,,green,,,null,object_11c.png,object_11a.png,,,,,,,,,,
1332.7999999523163,,rt_thecrossant_black4,2148897,,,,black_plus_sign,,,50,,,1,,,,,,,0.5,,
null,,color_black4,2149006,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,2152514,,,,black_plus_sign,,,null,object_08b.png,object_10a.png,,,,,,,,,,
null,,black_cross(without_color)4,2152983,,,,blue,,,null,object_08b.png,object_10a.png,,,,,,,,,,
null,,rt_plussign_withcolor4,2153489,,,,blue,,,null,object_08b.png,object_10a.png,,,,,,,,,,
1049.5,,rt_thecrossant_black4,2155039,,,,black_plus_sign,,,49,,,1,,,,,,,0.6666666666666666,,
null,,color_black4,2155148,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,2158655,,,,black_plus_sign,,,null,object_07b.png,object_13c.png,,,,,,,,,,
null,,black_cross(without_color)4,2159756,,,,blue,,,null,object_07b.png,object_13c.png,,,,,,,,,,
null,,rt_plussign_withcolor4,2160267,,,,blue,,,null,object_07b.png,object_13c.png,,,,,,,,,,
1403.4000000953674,,rt_thecrossant_black4,2161181,,,,black_plus_sign,,,49,,,1,,,,,,,0.75,,
null,,color_black4,2161289,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,2164795,,,,black_plus_sign,,,null,object_12b.png,object_01b.png,,,,,,,,,,
null,,black_cross(without_color)4,2165431,,,,green,,,null,object_12b.png,object_01b.png,,,,,,,,,,
null,,rt_plussign_withcolor4,2165938,,,,green,,,null,object_12b.png,object_01b.png,,,,,,,,,,
1471.4000000953674,,rt_thecrossant_black4,2167321,,,,black_plus_sign,,,50,,,1,,,,,,,0.8,,
null,,color_black4,2167439,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,2170948,,,,black_plus_sign,,,null,object_03c.png,object_02a.png,,,,,,,,,,
null,,black_cross(without_color)4,2171978,,,,green,,,null,object_03c.png,object_02a.png,,,,,,,,,,
null,,rt_plussign_withcolor4,2172489,,,,green,,,null,object_03c.png,object_02a.png,,,,,,,,,,
