triadNr,isCorrect,RT,trialtype,testtype,partid,age
6,0,7199.300000000745,test4,inter,660c545be4abf55a6634293e,old
11,1,1512.9000000003723,test4,inter,660c545be4abf55a6634293e,old
9,1,1916.4000000003723,test4,inter,660c545be4abf55a6634293e,old
0,1,2885.800000000745,test4,inter,660c545be4abf55a6634293e,old
1,0,6382.9000000003725,test4,inter,660c545be4abf55a6634293e,old
14,1,1692.199999999255,test4,inter,660c545be4abf55a6634293e,old
8,1,3543.7000000011176,test4,inter,660c545be4abf55a6634293e,old
7,0,,part2,inter,660c545be4abf55a6634293e,old
9,0,4256.9000000003725,part2,inter,660c545be4abf55a6634293e,old
1,0,5688.800000000745,part2,inter,660c545be4abf55a6634293e,old
5,0,4655.89999999851,part2,inter,660c545be4abf55a6634293e,old
4,0,3771.800000000745,part2,inter,660c545be4abf55a6634293e,old
8,0,4083.0,part2,inter,660c545be4abf55a6634293e,old
6,0,2611.7999999988824,part2,inter,660c545be4abf55a6634293e,old
14,1,3297.300000000745,part2,inter,660c545be4abf55a6634293e,old
2,1,4973.699999999255,part2,inter,660c545be4abf55a6634293e,old
12,1,3683.7000000011176,part2,inter,660c545be4abf55a6634293e,old
0,1,5033.299999998882,part2,inter,660c545be4abf55a6634293e,old
13,0,6482.799999998882,part2,inter,660c545be4abf55a6634293e,old
3,1,3751.800000000745,part2,inter,660c545be4abf55a6634293e,old
11,1,3279.2000000011176,part2,inter,660c545be4abf55a6634293e,old
10,1,3701.7999999988824,part2,inter,660c545be4abf55a6634293e,old
