rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,failed_practice,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,weighted_accuracy
null,,rt_plussign_withcolor4,1089394,,,,green,,,null,,object_03b.png,object_02b.png,,,,,,,,,
909.6000000014901,,rt_thecrossant_black4,1090959,,,,black_plus_sign,,,50,,,,1,,,,,,,1,
null,,color_black4,1091065,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,1094580,,,,black_plus_sign,,,null,,object_02a.png,object_13b.png,,,,,,,,,
null,,black_cross(without_color)4,1095398,,,,blue,,,null,,object_02a.png,object_13b.png,,,,,,,,,
null,,rt_plussign_withcolor4,1095906,,,,blue,,,null,,object_02a.png,object_13b.png,,,,,,,,,
1018.3999999985099,,rt_thecrossant_black4,1097118,,,,black_plus_sign,,,49,,,,1,,,,,,,1,
null,,color_black4,1097227,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,1100743,,,,black_plus_sign,,,null,,object_11b.png,object_14a.png,,,,,,,,,
null,,black_cross(without_color)4,1101562,,,,blue,,,null,,object_11b.png,object_14a.png,,,,,,,,,
null,,rt_plussign_withcolor4,1102067,,,,blue,,,null,,object_11b.png,object_14a.png,,,,,,,,,
1046.3000000044703,,rt_thecrossant_black4,1103266,,,,black_plus_sign,,,49,,,,1,,,,,,,1,
null,,color_black4,1103377,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,1106892,,,,black_plus_sign,,,null,,object_14b.png,object_15c.png,,,,,,,,,
null,,black_cross(without_color)4,1107394,,,,green,,,null,,object_14b.png,object_15c.png,,,,,,,,,
null,,rt_plussign_withcolor4,1107905,,,,green,,,null,,object_14b.png,object_15c.png,,,,,,,,,
1948.2999999970198,,rt_thecrossant_black4,1109424,,,,black_plus_sign,,,50,,,,1,,,,,,,1,
null,,color_black4,1109533,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,1113048,,,,black_plus_sign,,,null,,object_08b.png,object_02c.png,,,,,,,,,
null,,black_cross(without_color)4,1113646,,,,blue,,,null,,object_08b.png,object_02c.png,,,,,,,,,
null,,rt_plussign_withcolor4,1114166,,,,blue,,,null,,object_08b.png,object_02c.png,,,,,,,,,
674.6000000014901,,rt_thecrossant_black4,1115602,,,,black_plus_sign,,,49,,,,1,,,,,,,1,
null,,color_black4,1115714,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,1119228,,,,black_plus_sign,,,null,,object_10a.png,object_03c.png,,,,,,,,,
null,,black_cross(without_color)4,1120272,,,,blue,,,null,,object_10a.png,object_03c.png,,,,,,,,,
null,,rt_plussign_withcolor4,1120779,,,,blue,,,null,,object_10a.png,object_03c.png,,,,,,,,,
879,,rt_thecrossant_black4,1121752,,,,black_plus_sign,,,49,,,,1,,,,,,,1,
null,,color_black4,1121862,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,1125378,,,,black_plus_sign,,,null,,object_01c.png,object_01b.png,,,,,,,,,
null,,black_cross(without_color)4,1126055,,,,blue,,,null,,object_01c.png,object_01b.png,,,,,,,,,
null,,rt_plussign_withcolor4,1126563,,,,blue,,,null,,object_01c.png,object_01b.png,,,,,,,,,
1337.5,,rt_thecrossant_black4,1127907,,,,black_plus_sign,,,49,,,,1,,,,,,,1,
null,,color_black4,1128016,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,1131532,,,,black_plus_sign,,,null,,object_13a.png,object_09c.png,,,,,,,,,
null,,black_cross(without_color)4,1132533,,,,green,,,null,,object_13a.png,object_09c.png,,,,,,,,,
null,,rt_plussign_withcolor4,1133042,,,,green,,,null,,object_13a.png,object_09c.png,,,,,,,,,
963.0999999940395,,rt_thecrossant_black4,1134063,,,,black_plus_sign,,,50,,,,1,,,,,,,1,
null,,color_black4,1134188,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,1137703,,,,black_plus_sign,,,null,,object_10b.png,object_05c.png,,,,,,,,,
null,,black_cross(without_color)4,1138453,,,,green,,,null,,object_10b.png,object_05c.png,,,,,,,,,
null,,rt_plussign_withcolor4,1138960,,,,green,,,null,,object_10b.png,object_05c.png,,,,,,,,,
1310.7000000029802,,rt_thecrossant_black4,1140232,,,,black_plus_sign,,,50,,,,1,,,,,,,1,
null,,color_black4,1140344,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,1143861,,,,black_plus_sign,,,null,,object_12b.png,object_14c.png,,,,,,,,,
null,,black_cross(without_color)4,1144966,,,,blue,,,null,,object_12b.png,object_14c.png,,,,,,,,,
498,,rt_plussign_withcolor4,1145470,,,,blue,,,49,,object_12b.png,object_14c.png,,,,,,,,,
null,,rt_thecrossant_black4,1146378,,,,black_plus_sign,,,null,,,,1,,,,,,,1,
null,,color_black4,1146487,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,thebreak,1146595,,,,<p></p>,,,null,,,,,,,,,,,,
1482.7000000029802,,intro_0,1148086,,,,instruct,,,32,,,,,,,,,,,,
8395.20000000298,,directmemory_phase4,1156491,,,,object_09c.png,,,51,,,,1,,object_13c.png,object_12b.png,object_13a.png,object_13a.png,,0.782608695652174,1
6175.4000000059605,,directmemory_phase4,1162685,,,,object_10b.png,,,49,,,,1,,object_05c.png,object_14c.png,object_14a.png,object_05c.png,,0.7872340425531915,1
3804.39999999851,,directmemory_phase4,1166506,,,,object_12b.png,,,49,,,,1,,object_14c.png,object_05c.png,object_02a.png,object_14c.png,,0.7916666666666666,1
2907.7000000029802,,directmemory_phase4,1169431,,,,object_02c.png,,,49,,,,1,,object_08b.png,object_13a.png,object_11c.png,object_08b.png,,0.7959183673469388,1
6496.70000000298,,directmemory_phase4,1175945,,,,object_14b.png,,,50,,,,1,,object_03a.png,object_15c.png,object_01b.png,object_15c.png,,0.8,1
3933.3000000044703,,directmemory_phase4,1179897,,,,object_03a.png,,,49,,,,1,,object_13c.png,object_11b.png,object_10b.png,object_13c.png,,0.803921568627451,1
3498.5,,directmemory_phase4,1183413,,,,object_14a.png,,,51,,,,1,,object_08b.png,object_14b.png,object_11b.png,object_11b.png,,0.8076923076923077,1
3470.7000000029802,,directmemory_phase4,1186899,,,,object_04c.png,,,51,,,,1,,object_04b.png,object_01c.png,object_15b.png,object_15b.png,,0.8113207547169812,1
2503.60000000149,,directmemory_phase4,1189410,,,,object_06a.png,,,51,,,,1,,object_04a.png,object_14b.png,object_04b.png,object_04b.png,,0.8148148148148148,1
2214.5,,directmemory_phase4,1191642,,,,object_02a.png,,,50,,,,1,,object_14b.png,object_13b.png,object_10a.png,object_13b.png,,0.8181818181818182,1
1649.7000000029802,,directmemory_phase4,1193309,,,,object_08a.png,,,49,,,,1,,object_07c.png,object_11b.png,object_04c.png,object_07c.png,,0.8214285714285714,1
2007.6999999955297,,directmemory_phase4,1195334,,,,object_01c.png,,,51,,,,1,,object_04a.png,object_11c.png,object_01b.png,object_01b.png,,0.8245614035087719,1
2078.5,,directmemory_phase4,1197430,,,,object_11c.png,,,51,,,,1,,object_15c.png,object_14a.png,object_04a.png,object_04a.png,,0.8275862068965517,1
4164.89999999851,,directmemory_phase4,1201613,,,,object_02b.png,,,50,,,,1,,object_14a.png,object_03b.png,object_01b.png,object_03b.png,,0.8305084745762712,1
3363.39999999851,,directmemory_phase4,1204992,,,,object_03c.png,,,51,,,,1,,object_15b.png,object_02a.png,object_10a.png,object_10a.png,,0.8333333333333334,1
null,,thebreak,1205105,,,,<p></p>,,,null,,,,,,,,,,,,
8130.4000000059605,,intro_0,1213244,,,,instruct,,,32,,,,,,,,,,,,
null,,learn_phase(without_color)5,1216763,,,,black_plus_sign,,,null,,object_15b.png,object_07a.png,,,,,,,,,
null,,black_cross(without_color)5,1217871,,,,green,,,null,,object_15b.png,object_07a.png,,,,,,,,,
null,,rt_plussign_withcolor5,1218380,,,,green,,,null,,object_15b.png,object_07a.png,,,,,,,,,
1402.2999999970198,,rt_thecrossant_black5,1219294,,,,black_plus_sign,,,50,,,,1,,,,,,,1,
null,,color_black5,1219404,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,1222919,,,,black_plus_sign,,,null,,object_14c.png,object_05b.png,,,,,,,,,
null,,black_cross(without_color)5,1223834,,,,green,,,null,,object_14c.png,object_05b.png,,,,,,,,,
null,,rt_plussign_withcolor5,1224342,,,,green,,,null,,object_14c.png,object_05b.png,,,,,,,,,
1581.1000000014901,,rt_thecrossant_black5,1225451,,,,black_plus_sign,,,50,,,,1,,,,,,,1,
null,,color_black5,1225561,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,1229077,,,,black_plus_sign,,,null,,object_15a.png,object_08b.png,,,,,,,,,
null,,black_cross(without_color)5,1230077,,,,blue,,,null,,object_15a.png,object_08b.png,,,,,,,,,
null,,rt_plussign_withcolor5,1230584,,,,blue,,,null,,object_15a.png,object_08b.png,,,,,,,,,
1166.2999999970198,,rt_thecrossant_black5,1231607,,,,black_plus_sign,,,49,,,,1,,,,,,,1,
null,,color_black5,1231717,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,1235234,,,,black_plus_sign,,,null,,object_07b.png,object_13b.png,,,,,,,,,
null,,black_cross(without_color)5,1235723,,,,green,,,null,,object_07b.png,object_13b.png,,,,,,,,,
null,,rt_plussign_withcolor5,1236230,,,,green,,,null,,object_07b.png,object_13b.png,,,,,,,,,
1209.8999999985099,,rt_thecrossant_black5,1237763,,,,black_plus_sign,,,50,,,,1,,,,,,,1,
null,,color_black5,1237875,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,1241397,,,,black_plus_sign,,,null,,object_11a.png,object_13c.png,,,,,,,,,
null,,black_cross(without_color)5,1242096,,,,green,,,null,,object_11a.png,object_13c.png,,,,,,,,,
null,,rt_plussign_withcolor5,1242604,,,,green,,,null,,object_11a.png,object_13c.png,,,,,,,,,
714.1000000014901,,rt_thecrossant_black5,1243937,,,,black_plus_sign,,,50,,,,1,,,,,,,1,
null,,color_black5,1244049,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,1247562,,,,black_plus_sign,,,null,,object_13a.png,object_06c.png,,,,,,,,,
null,,black_cross(without_color)5,1248590,,,,blue,,,null,,object_13a.png,object_06c.png,,,,,,,,,
null,,rt_plussign_withcolor5,1249098,,,,blue,,,null,,object_13a.png,object_06c.png,,,,,,,,,
1107,,rt_thecrossant_black5,1250090,,,,black_plus_sign,,,49,,,,1,,,,,,,1,
null,,color_black5,1250200,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,1253716,,,,black_plus_sign,,,null,,object_01b.png,object_08c.png,,,,,,,,,
null,,black_cross(without_color)5,1254588,,,,blue,,,null,,object_01b.png,object_08c.png,,,,,,,,,
null,,rt_plussign_withcolor5,1255096,,,,blue,,,null,,object_01b.png,object_08c.png,,,,,,,,,
1489.3000000044703,,rt_thecrossant_black5,1256245,,,,black_plus_sign,,,49,,,,1,,,,,,,1,
null,,color_black5,1256355,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,1259871,,,,black_plus_sign,,,null,,object_03b.png,object_09b.png,,,,,,,,,
null,,black_cross(without_color)5,1260700,,,,blue,,,null,,object_03b.png,object_09b.png,,,,,,,,,
null,,rt_plussign_withcolor5,1261208,,,,blue,,,null,,object_03b.png,object_09b.png,,,,,,,,,
1328.7999999970198,,rt_thecrossant_black5,1262402,,,,black_plus_sign,,,49,,,,1,,,,,,,1,
null,,color_black5,1262515,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,1266031,,,,black_plus_sign,,,null,,object_07c.png,object_10c.png,,,,,,,,,
null,,black_cross(without_color)5,1266807,,,,green,,,null,,object_07c.png,object_10c.png,,,,,,,,,
null,,rt_plussign_withcolor5,1267315,,,,green,,,null,,object_07c.png,object_10c.png,,,,,,,,,
919.8999999985099,,rt_thecrossant_black5,1268564,,,,black_plus_sign,,,50,,,,1,,,,,,,1,
null,,color_black5,1268673,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,1272183,,,,black_plus_sign,,,null,,object_05a.png,object_04a.png,,,,,,,,,
null,,black_cross(without_color)5,1272986,,,,blue,,,null,,object_05a.png,object_04a.png,,,,,,,,,
null,,rt_plussign_withcolor5,1273493,,,,blue,,,null,,object_05a.png,object_04a.png,,,,,,,,,
1256.3000000044703,,rt_thecrossant_black5,1274714,,,,black_plus_sign,,,49,,,,1,,,,,,,1,
null,,color_black5,1274825,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,1278342,,,,black_plus_sign,,,null,,object_15c.png,object_12a.png,,,,,,,,,
null,,black_cross(without_color)5,1279077,,,,green,,,null,,object_15c.png,object_12a.png,,,,,,,,,
null,,rt_plussign_withcolor5,1279597,,,,green,,,null,,object_15c.png,object_12a.png,,,,,,,,,
1523.5,,rt_thecrossant_black5,1280880,,,,black_plus_sign,,,50,,,,1,,,,,,,1,
null,,color_black5,1280992,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,1284506,,,,black_plus_sign,,,null,,object_06b.png,object_10a.png,,,,,,,,,
null,,black_cross(without_color)5,1285321,,,,green,,,null,,object_06b.png,object_10a.png,,,,,,,,,
null,,rt_plussign_withcolor5,1285826,,,,green,,,null,,object_06b.png,object_10a.png,,,,,,,,,
1025.2000000029802,,rt_thecrossant_black5,1287032,,,,black_plus_sign,,,50,,,,1,,,,,,,1,
null,,color_black5,1287142,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,1290659,,,,black_plus_sign,,,null,,object_09a.png,object_11b.png,,,,,,,,,
null,,black_cross(without_color)5,1291139,,,,green,,,null,,object_09a.png,object_11b.png,,,,,,,,,
null,,rt_plussign_withcolor5,1291648,,,,green,,,null,,object_09a.png,object_11b.png,,,,,,,,,
1449,,rt_thecrossant_black5,1293189,,,,black_plus_sign,,,50,,,,1,,,,,,,1,
null,,color_black5,1293301,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,1296817,,,,black_plus_sign,,,null,,object_12c.png,object_05c.png,,,,,,,,,
null,,black_cross(without_color)5,1297531,,,,blue,,,null,,object_12c.png,object_05c.png,,,,,,,,,
null,,rt_plussign_withcolor5,1298038,,,,blue,,,null,,object_12c.png,object_05c.png,,,,,,,,,
783.6000000014901,,rt_thecrossant_black5,1299343,,,,black_plus_sign,,,49,,,,1,,,,,,,1,
null,,color_black5,1299453,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,1302968,,,,black_plus_sign,,,null,,object_04b.png,object_01a.png,,,,,,,,,
null,,black_cross(without_color)5,1303982,,,,green,,,null,,object_04b.png,object_01a.png,,,,,,,,,
null,,rt_plussign_withcolor5,1304488,,,,green,,,null,,object_04b.png,object_01a.png,,,,,,,,,
1170.7000000029802,,rt_thecrossant_black5,1305496,,,,black_plus_sign,,,50,,,,1,,,,,,,1,
null,,color_black5,1305605,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,thebreak,1305721,,,,<p></p>,,,null,,,,,,,,,,,,
5641.89999999851,,intro_0,1311373,,,,instruct,,,32,,,,,,,,,,,,
4305.89999999851,,directmemory_phase5,1315690,,,,object_05a.png,,,51,,,,0,,object_04a.png,object_13c.png,object_07b.png,object_04a.png,,0.819672131147541,0
2037.1000000014901,,directmemory_phase5,1317745,,,,object_10a.png,,,50,,,,1,,object_05c.png,object_06b.png,object_07b.png,object_06b.png,,0.8225806451612904,1
7195.5,,directmemory_phase5,1324960,,,,object_08b.png,,,51,,,,1,,object_11a.png,object_14c.png,object_15a.png,object_15a.png,,0.8253968253968254,1
4026.10000000149,,directmemory_phase5,1329003,,,,object_11a.png,,,49,,,,0,,object_12c.png,object_13c.png,object_01b.png,object_13c.png,,0.8125,0
6716.10000000149,,directmemory_phase5,1335737,,,,object_13b.png,,,49,,,,1,,object_07b.png,object_06c.png,object_13a.png,object_07b.png,,0.8153846153846154,1
12691.79999999702,,directmemory_phase5,1348447,,,,object_11b.png,,,51,,,,0,,object_09a.png,object_15a.png,object_04b.png,object_09a.png,,0.803030303030303,0
4015,,directmemory_phase5,1352481,,,,object_05b.png,,,51,,,,0,,object_06c.png,object_14c.png,object_03b.png,object_14c.png,,0.7910447761194029,0
2848.5,,directmemory_phase5,1355348,,,,object_07c.png,,,49,,,,1,,object_10c.png,object_05a.png,object_10a.png,object_10c.png,,0.7941176470588235,1
3517.5,,directmemory_phase5,1358878,,,,object_06c.png,,,49,,,,0,,object_12c.png,object_13a.png,object_01b.png,object_13a.png,,0.782608695652174,0
6491.10000000149,,directmemory_phase5,1365386,,,,object_05c.png,,,50,,,,1,,object_15c.png,object_12c.png,object_11a.png,object_12c.png,,0.7857142857142857,1
1935.2999999970198,,directmemory_phase5,1367339,,,,object_01a.png,,,51,,,,1,,object_04a.png,object_09b.png,object_04b.png,object_04b.png,,0.7887323943661971,1
8075.39999999851,,directmemory_phase5,1375426,,,,object_03b.png,,,50,,,,1,,object_05c.png,object_09b.png,object_06c.png,object_09b.png,,0.7916666666666666,1
3777.2000000029802,,directmemory_phase5,1379222,,,,object_15c.png,,,49,,,,1,,object_12a.png,object_07b.png,object_13b.png,object_12a.png,,0.7945205479452054,1
5355.69999999553,,directmemory_phase5,1384596,,,,object_01b.png,,,51,,,,1,,object_07b.png,object_15c.png,object_08c.png,object_08c.png,,0.7972972972972973,1
4032,,directmemory_phase5,1388646,,,,object_15b.png,,,50,,,,1,,object_10a.png,object_07a.png,object_12c.png,object_07a.png,,0.8,1
null,,thebreak,1388761,,,,<p></p>,,,null,,,,,,,,,,,,
8252.70000000298,,intro_0,1397022,,,,instruct,,,32,,,,,,,,,,,,
null,,learn_phase(without_color)6,1400528,,,,black_plus_sign,,,null,,object_05a.png,object_04a.png,,,,,,,,,
null,,black_cross(without_color)6,1401339,,,,green,,,null,,object_05a.png,object_04a.png,,,,,,,,,
null,,rt_plussign_withcolor6,1401847,,,,green,,,null,,object_05a.png,object_04a.png,,,,,,,,,
1306.5,,rt_thecrossant_black6,1403057,,,,black_plus_sign,,,50,,,,1,,,,,,,1,
null,,color_black6,1403168,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)6,1406685,,,,black_plus_sign,,,null,,object_09a.png,object_11b.png,,,,,,,,,
null,,black_cross(without_color)6,1407363,,,,blue,,,null,,object_09a.png,object_11b.png,,,,,,,,,
null,,rt_plussign_withcolor6,1407882,,,,blue,,,null,,object_09a.png,object_11b.png,,,,,,,,,
1282.6999999955297,,rt_thecrossant_black6,1409227,,,,black_plus_sign,,,49,,,,1,,,,,,,1,
null,,color_black6,1409336,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)6,1412860,,,,black_plus_sign,,,null,,object_07b.png,object_13b.png,,,,,,,,,
null,,black_cross(without_color)6,1413297,,,,blue,,,null,,object_07b.png,object_13b.png,,,,,,,,,
null,,rt_plussign_withcolor6,1413806,,,,blue,,,null,,object_07b.png,object_13b.png,,,,,,,,,
824.1000000014901,,rt_thecrossant_black6,1415395,,,,black_plus_sign,,,49,,,,1,,,,,,,1,
null,,color_black6,1415507,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)6,1419042,,,,black_plus_sign,,,null,,object_13c.png,object_11a.png,,,,,,,,,
null,,black_cross(without_color)6,1419861,,,,green,,,null,,object_13c.png,object_11a.png,,,,,,,,,
null,,rt_plussign_withcolor6,1420373,,,,green,,,null,,object_13c.png,object_11a.png,,,,,,,,,
598.1000000014901,,rt_thecrossant_black6,1421576,,,,black_plus_sign,,,50,,,,1,,,,,,,1,
null,,color_black6,1421689,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)6,1425205,,,,black_plus_sign,,,null,,object_05b.png,object_14c.png,,,,,,,,,
null,,black_cross(without_color)6,1426242,,,,green,,,null,,object_05b.png,object_14c.png,,,,,,,,,
null,,rt_plussign_withcolor6,1426751,,,,green,,,null,,object_05b.png,object_14c.png,,,,,,,,,
1412.6999999955297,,rt_thecrossant_black6,1427735,,,,black_plus_sign,,,50,,,,1,,,,,,,1,
null,,color_black6,1427845,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)6,1431362,,,,black_plus_sign,,,null,,object_15a.png,object_08b.png,,,,,,,,,
null,,black_cross(without_color)6,1432399,,,,green,,,null,,object_15a.png,object_08b.png,,,,,,,,,
null,,rt_plussign_withcolor6,1432907,,,,green,,,null,,object_15a.png,object_08b.png,,,,,,,,,
1283,,rt_thecrossant_black6,1433907,,,,black_plus_sign,,,50,,,,1,,,,,,,1,
null,,color_black6,1434018,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)6,1437531,,,,black_plus_sign,,,null,,object_12c.png,object_05c.png,,,,,,,,,
null,,black_cross(without_color)6,1438466,,,,blue,,,null,,object_12c.png,object_05c.png,,,,,,,,,
null,,rt_plussign_withcolor6,1438973,,,,blue,,,null,,object_12c.png,object_05c.png,,,,,,,,,
1319.6999999955297,,rt_thecrossant_black6,1440057,,,,black_plus_sign,,,49,,,,1,,,,,,,1,
null,,color_black6,1440169,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)6,1443687,,,,black_plus_sign,,,null,,object_10c.png,object_07c.png,,,,,,,,,
null,,black_cross(without_color)6,1444101,,,,blue,,,null,,object_10c.png,object_07c.png,,,,,,,,,
null,,rt_plussign_withcolor6,1444608,,,,blue,,,null,,object_10c.png,object_07c.png,,,,,,,,,
1612.3999999985099,,rt_thecrossant_black6,1446217,,,,black_plus_sign,,,49,,,,1,,,,,,,1,
null,,color_black6,1446327,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)6,1449839,,,,black_plus_sign,,,null,,object_12a.png,object_15c.png,,,,,,,,,
null,,black_cross(without_color)6,1450567,,,,green,,,null,,object_12a.png,object_15c.png,,,,,,,,,
null,,rt_plussign_withcolor6,1451075,,,,green,,,null,,object_12a.png,object_15c.png,,,,,,,,,
709,,rt_thecrossant_black6,1452391,,,,black_plus_sign,,,50,,,,1,,,,,,,1,
null,,color_black6,1452501,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)6,1456019,,,,black_plus_sign,,,null,,object_15b.png,object_07a.png,,,,,,,,,
null,,black_cross(without_color)6,1456675,,,,green,,,null,,object_15b.png,object_07a.png,,,,,,,,,
null,,rt_plussign_withcolor6,1457183,,,,green,,,null,,object_15b.png,object_07a.png,,,,,,,,,
1464.5,,rt_thecrossant_black6,1458547,,,,black_plus_sign,,,50,,,,1,,,,,,,1,
null,,color_black6,1458658,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)6,1462174,,,,black_plus_sign,,,null,,object_01a.png,object_04b.png,,,,,,,,,
null,,black_cross(without_color)6,1462599,,,,blue,,,null,,object_01a.png,object_04b.png,,,,,,,,,
null,,rt_plussign_withcolor6,1463107,,,,blue,,,null,,object_01a.png,object_04b.png,,,,,,,,,
971.1999999955297,,rt_thecrossant_black6,1464710,,,,black_plus_sign,,,49,,,,1,,,,,,,1,
null,,color_black6,1464822,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)6,1468339,,,,black_plus_sign,,,null,,object_09b.png,object_03b.png,,,,,,,,,
null,,black_cross(without_color)6,1469378,,,,blue,,,null,,object_09b.png,object_03b.png,,,,,,,,,
null,,rt_plussign_withcolor6,1469887,,,,blue,,,null,,object_09b.png,object_03b.png,,,,,,,,,
800.7000000029802,,rt_thecrossant_black6,1470867,,,,black_plus_sign,,,49,,,,1,,,,,,,1,
null,,color_black6,1470978,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)6,1474495,,,,black_plus_sign,,,null,,object_01b.png,object_08c.png,,,,,,,,,
null,,black_cross(without_color)6,1475000,,,,green,,,null,,object_01b.png,object_08c.png,,,,,,,,,
null,,rt_plussign_withcolor6,1475508,,,,green,,,null,,object_01b.png,object_08c.png,,,,,,,,,
1231,,rt_thecrossant_black6,1477028,,,,black_plus_sign,,,50,,,,1,,,,,,,1,
null,,color_black6,1477140,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)6,1480660,,,,black_plus_sign,,,null,,object_10a.png,object_06b.png,,,,,,,,,
null,,black_cross(without_color)6,1481745,,,,blue,,,null,,object_10a.png,object_06b.png,,,,,,,,,
null,,rt_plussign_withcolor6,1482253,,,,blue,,,null,,object_10a.png,object_06b.png,,,,,,,,,
898.8000000044703,,rt_thecrossant_black6,1483186,,,,black_plus_sign,,,49,,,,1,,,,,,,1,
null,,color_black6,1483297,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)6,1486814,,,,black_plus_sign,,,null,,object_13a.png,object_06c.png,,,,,,,,,
null,,black_cross(without_color)6,1487440,,,,green,,,null,,object_13a.png,object_06c.png,,,,,,,,,
null,,rt_plussign_withcolor6,1487950,,,,green,,,null,,object_13a.png,object_06c.png,,,,,,,,,
1577,,rt_thecrossant_black6,1489346,,,,black_plus_sign,,,50,,,,1,,,,,,,1,
null,,color_black6,1489458,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,thebreak,1489574,,,,<p></p>,,,null,,,,,,,,,,,,
6087.70000000298,,intro_0,1495671,,,,instruct,,,32,,,,,,,,,,,,
2099.7000000029802,,directmemory_phase6,1497781,,,,object_01a.png,,,49,,,,1,,object_04b.png,object_13a.png,object_06c.png,object_04b.png,,0.8026315789473685,1
4522.20000000298,,directmemory_phase6,1502323,,,,object_08b.png,,,49,,,,1,,object_15a.png,object_12a.png,object_04a.png,object_15a.png,,0.8051948051948052,1
2574.5,,directmemory_phase6,1504918,,,,object_13a.png,,,51,,,,1,,object_08c.png,object_04b.png,object_06c.png,object_06c.png,,0.8076923076923077,1
2416.5,,directmemory_phase6,1507351,,,,object_12a.png,,,51,,,,1,,object_04a.png,object_12c.png,object_15c.png,object_15c.png,,0.810126582278481,1
4441.30000000447,,directmemory_phase6,1511800,,,,object_05c.png,,,49,,,,1,,object_12c.png,object_09b.png,object_15b.png,object_12c.png,,0.8125,1
2502.7000000029802,,directmemory_phase6,1514335,,,,object_01b.png,,,49,,,,1,,object_08c.png,object_07b.png,object_14c.png,object_08c.png,,0.8148148148148148,1
2164,,directmemory_phase6,1516518,,,,object_10c.png,,,51,,,,1,,object_05c.png,object_07a.png,object_07c.png,object_07c.png,,0.8170731707317073,1
6723,,directmemory_phase6,1523259,,,,object_13c.png,,,49,,,,1,,object_11a.png,object_12a.png,object_13a.png,object_11a.png,,0.8192771084337349,1
null,,directmemory_phase6,1538278,,,,object_07a.png,,,null,,,,0,,object_05c.png,object_05a.png,object_15b.png,object_15b.png,,0.8095238095238095,0
null,,warning_page,1543295,,,,warning,,,null,,,,,,,,,,,,
6967,,directmemory_phase6,1550343,,,,object_04a.png,,,51,,,,1,,object_15a.png,object_11b.png,object_05a.png,object_05a.png,,0.8117647058823529,1
5369.29999999702,,directmemory_phase6,1555722,,,,object_07b.png,,,50,,,,1,,object_05b.png,object_13b.png,object_14c.png,object_13b.png,,0.813953488372093,1
